"Unit_quarter","taxon_name","Bodymass.mg"
"U9qB","Schendylidae",2.03598166350753
"U9qB","Scutacaridae",0.000646344794455075
"U9qB","Sminthurididae",0.000884406144787571
"U9qB","Stigmaeidae",0.00777183781658117
"U9qB","Symphyla",0.0489523773582387
"U9qB","Tectocepheidae",0.00763956240498698
"U9qC","Autognethidae",0.00498454906816673
"U9qC","Blaniulidae_large",19.5102926768527
"U9qC","Brachychthoniidae",0.0016212615684289
"U9qC","Entomobryidae_medium",0.0176950208541221
"U9qC","Gamasina_juv",0.00778715956561152
"U9qC","Hypogastruridae",0.00991654052344489
"U9qC","Isotomidae_large",0.0367945630483409
"U9qC","Isotomidae_medium",0.0122808340982874
"U9qC","Isotomidae_small",0.00351806211193009
"U9qC","Laelapidae",0.00893761946837827
"U9qC","Lithobiidae_large",1.98808368046494
"U9qC","Lithobiidae_small",0.201954028432657
"U9qC","Onychiuridae",0.00965008664527864
"U9qC","Oppiidae",0.00236091447388088
"U9qC","Oribatida_juv",0.00382126310722362
"U9qC","Parasitidae",0.0612531027837106
"U9qC","Pauropoda",0.00571299270496954
"U9qC","Prostigmata_juv_undet",0.000534574724724758
"U9qC","Protura",0.0139944312874158
"U9qC","Rhagidiidae",0.0189979951372542
"U9qC","Rhodacaridae",0.0037165110186855
"U9qC","Scheloribatidae",0.0303590234880338
"U9qC","Schendylidae",3.46496629194103
"U9qC","Scutacaridae",0.000931423007202138
"U9qC","Symphyla",0.0924645572055015
"U9qC","Tectocepheidae",0.00763956240498698
"U9qC","Tullbergiidae",0.00912386813468481
"U9qD","Aphididae",0.154848421311339
"U9qD","Isotomidae_large",0.0517574552853488
"U9qD","Isotomidae_medium",0.00934641082158336
"U9qD","Laelapidae",0.0239631199794966
"U9qD","Neelidae",0.00113191303873642
"U9qD","Oppiidae",0.0016212615684289
"U9qD","Oribatida_juv",0.00498454906816673
"U9qD","Pauropoda",0.00859448716662935
"U9qD","Prostigmata_juv_undet",0.00118194628507077
"U9qD","Protura",0.0115160417897593
"U9qD","Rhodacaridae",0.00740591049684401
"U9qD","Symphyla",0.0557645746430154
"U9qD","Tectocepheidae",0.00763956240498698
